timestamp,address,city,total_demand,outside_temperature_c,is_weekend,is_holiday,peak_hour_flag
6/27/2022 12:35,"291 Mabini St., Brgy. Sto. Niño",Marikina,59.1,38.8,FALSE,FALSE,FALSE
8/30/2022 11:36,"328 Maharlika St., Brgy. Ususan",Taguig,94.7,46.8,FALSE,TRUE,TRUE
3/22/2022 21:39,"365 Kalayaan St., Brgy. San Antonio",Makati,91.6,46.1,TRUE,TRUE,TRUE
11/9/2022 18:39,"402 Bonifacio St., Brgy. Maricaban",Pasay,28.4,31.9,FALSE,TRUE,FALSE
12/4/2022 21:49,"439 Sampaguita St., Brgy. Diliman",Quezon City,33.8,33.1,TRUE,FALSE,FALSE
10/24/2022 7:33,"476 Masikap St., Brgy. Alabang",Muntinlupa,90.7,45.9,FALSE,FALSE,TRUE
5/19/2022 4:48,"513 Sampaguita St., Brgy. Malinta",Valenzuela,75.1,42.4,TRUE,FALSE,TRUE
9/19/2022 11:15,"550 Molave St., Brgy. Longos",Malabon,65.3,40.2,TRUE,TRUE,TRUE
6/30/2022 8:59,"587 Maligaya St., Brgy. Ugong",Pasig,59.1,38.8,FALSE,TRUE,FALSE
1/16/2022 12:56,"624 Dahlia St., Brgy. Camarin",Caloocan,48.4,36.4,TRUE,FALSE,FALSE
10/8/2022 3:33,"661 Narra St., Brgy. Daanghari",Navotas,22.7,30.6,FALSE,FALSE,FALSE
1/27/2022 12:19,"698 Dahlia St., Brgy. Sta. Ana",Pateros,85.3,44.7,TRUE,FALSE,TRUE
9/27/2022 4:44,"735 Rizal St., Brgy. Highway Hills",Mandaluyong,53.3,37.5,FALSE,TRUE,FALSE
9/15/2022 19:53,"772 Acacia St., Brgy. Greenhills",San Juan,60.4,39.1,FALSE,FALSE,FALSE
9/11/2022 13:55,"809 Maharlika St., Brgy. Talon Uno",Las Piñas,89.8,45.7,TRUE,FALSE,TRUE
10/30/2022 5:01,"846 Mabini St., Brgy. Baclaran",Parañaque,29.3,32.1,TRUE,TRUE,FALSE
7/6/2022 2:48,"883 Bonifacio St., Brgy. Sampaloc",Manila,56.0,38.1,FALSE,TRUE,FALSE
11/2/2022 22:02,"920 Kalayaan St., Brgy. Parang",Marikina,22.7,30.6,FALSE,FALSE,FALSE
9/6/2022 23:12,"957 Bonifacio St., Brgy. Western Bicutan",Taguig,80.4,43.6,TRUE,TRUE,TRUE
4/6/2022 11:51,"994 Sampaguita St., Brgy. Poblacion",Makati,53.3,37.5,FALSE,TRUE,FALSE
4/13/2022 0:02,"42 Masikap St., Brgy. Malibay",Pasay,29.8,32.2,FALSE,FALSE,FALSE
10/22/2022 8:02,"79 Maligaya St., Brgy. Cubao",Quezon City,91.6,46.1,FALSE,TRUE,TRUE
5/14/2022 2:40,"116 Molave St., Brgy. Putatan",Muntinlupa,48.9,36.5,TRUE,FALSE,FALSE
7/24/2022 10:43,"153 Maligaya St., Brgy. Marulas",Valenzuela,52.4,37.3,TRUE,TRUE,FALSE
8/7/2022 21:08,"190 Dahlia St., Brgy. Concepcion",Malabon,84.4,44.5,FALSE,TRUE,TRUE
12/12/2022 12:28,"227 Narra St., Brgy. San Antonio",Pasig,94.7,46.8,TRUE,FALSE,TRUE
11/21/2022 3:59,"264 Acacia St., Brgy. Grace Park",Caloocan,20.0,30.0,TRUE,TRUE,FALSE
8/13/2022 5:54,"301 Rizal St., Brgy. San Roque",Navotas,48.4,36.4,FALSE,TRUE,FALSE
7/28/2022 16:36,"338 Acacia St., Brgy. San Roque",Pateros,36.4,33.7,FALSE,TRUE,FALSE
9/2/2022 8:59,"375 Maharlika St., Brgy. Plainview",Mandaluyong,21.3,30.3,TRUE,TRUE,FALSE
6/22/2022 22:21,"412 Mabini St., Brgy. Addition Hills",San Juan,83.6,44.3,FALSE,TRUE,TRUE
7/20/2022 19:06,"449 Bonifacio St., Brgy. Pulang Lupa",Las Piñas,48.4,36.4,TRUE,TRUE,FALSE
9/12/2022 23:29,"486 Kalayaan St., Brgy. Don Bosco",Parañaque,41.3,34.8,FALSE,FALSE,FALSE
10/22/2022 8:23,"523 Masikap St., Brgy. Malate",Manila,66.2,40.4,FALSE,TRUE,TRUE
5/7/2022 5:07,"560 Sampaguita St., Brgy. Concepcion Uno",Marikina,40.9,34.7,TRUE,FALSE,FALSE
11/4/2022 13:16,"597 Masikap St., Brgy. Fort Bonifacio",Taguig,70.2,41.3,TRUE,FALSE,TRUE
8/16/2022 14:11,"634 Maligaya St., Brgy. Bel-Air",Makati,23.1,30.7,TRUE,FALSE,FALSE
9/25/2022 22:45,"671 Molave St., Brgy. San Isidro",Pasay,35.6,33.5,FALSE,TRUE,FALSE
3/26/2022 4:11,"708 Narra St., Brgy. Tandang Sora",Quezon City,24.0,30.9,TRUE,TRUE,FALSE
7/20/2022 2:37,"745 Dahlia St., Brgy. Tunasan",Muntinlupa,25.8,31.3,TRUE,TRUE,FALSE
3/14/2022 14:18,"782 Narra St., Brgy. Karuhatan",Valenzuela,64.4,40.0,FALSE,TRUE,FALSE
7/16/2022 22:40,"819 Acacia St., Brgy. Potrero",Malabon,88.9,45.5,TRUE,TRUE,TRUE
12/26/2022 20:23,"856 Rizal St., Brgy. Kapitolyo",Pasig,53.3,37.5,TRUE,FALSE,FALSE
7/20/2022 17:40,"893 Mabini St., Brgy. Bagong Silang",Caloocan,99.1,47.8,TRUE,FALSE,TRUE
1/29/2022 10:42,"930 Maharlika St., Brgy. Tanza",Navotas,84.4,44.5,TRUE,FALSE,TRUE
5/30/2022 19:40,"967 Mabini St., Brgy. Aguho",Pateros,22.7,30.6,FALSE,FALSE,FALSE
2/13/2022 21:12,"15 Bonifacio St., Brgy. Hulo",Mandaluyong,23.1,30.7,TRUE,TRUE,FALSE
10/18/2022 4:27,"52 Kalayaan St., Brgy. Balong-Bato",San Juan,42.7,35.1,TRUE,FALSE,FALSE
8/28/2022 3:49,"89 Masikap St., Brgy. Almanza",Las Piñas,67.6,40.7,TRUE,TRUE,TRUE
5/24/2022 6:08,"126 Sampaguita St., Brgy. BF Homes",Parañaque,92.4,46.3,TRUE,TRUE,TRUE
3/28/2022 21:57,"163 Molave St., Brgy. Ermita",Manila,67.1,40.6,TRUE,FALSE,TRUE
3/9/2022 10:43,"200 Maligaya St., Brgy. Sto. Niño",Marikina,85.3,44.7,FALSE,FALSE,TRUE
8/22/2022 14:48,"237 Molave St., Brgy. Ususan",Taguig,28.9,32.0,FALSE,FALSE,FALSE
11/6/2022 15:27,"274 Narra St., Brgy. San Antonio",Makati,28.4,31.9,TRUE,TRUE,FALSE
8/29/2022 15:14,"311 Dahlia St., Brgy. Maricaban",Pasay,91.6,46.1,TRUE,FALSE,TRUE
10/7/2022 13:41,"348 Rizal St., Brgy. Diliman",Quezon City,32.4,32.8,TRUE,FALSE,FALSE
8/29/2022 0:24,"385 Acacia St., Brgy. Alabang",Muntinlupa,53.8,37.6,TRUE,FALSE,FALSE
12/15/2022 1:00,"422 Rizal St., Brgy. Malinta",Valenzuela,82.2,44.0,TRUE,TRUE,TRUE
4/23/2022 22:45,"459 Mabini St., Brgy. Longos",Malabon,21.3,30.3,TRUE,TRUE,FALSE
12/17/2022 22:06,"496 Maharlika St., Brgy. Ugong",Pasig,85.3,44.7,FALSE,FALSE,TRUE
1/5/2022 23:54,"533 Kalayaan St., Brgy. Camarin",Caloocan,63.1,39.7,FALSE,FALSE,FALSE
5/9/2022 3:31,"570 Bonifacio St., Brgy. Daanghari",Navotas,24.9,31.1,FALSE,TRUE,FALSE
11/26/2022 23:39,"607 Kalayaan St., Brgy. Sta. Ana",Pateros,78.7,43.2,FALSE,TRUE,TRUE
10/13/2022 20:23,"644 Masikap St., Brgy. Highway Hills",Mandaluyong,43.6,35.3,FALSE,FALSE,FALSE
11/10/2022 15:50,"681 Sampaguita St., Brgy. Greenhills",San Juan,51.1,37.0,FALSE,FALSE,FALSE
11/16/2022 22:14,"718 Molave St., Brgy. Talon Uno",Las Piñas,53.3,37.5,TRUE,TRUE,FALSE
8/2/2022 0:19,"755 Maligaya St., Brgy. Baclaran",Parañaque,86.2,44.9,TRUE,FALSE,TRUE
11/26/2022 0:36,"792 Dahlia St., Brgy. Sampaloc",Manila,71.1,41.5,TRUE,FALSE,TRUE
9/18/2022 11:27,"829 Narra St., Brgy. Parang",Marikina,20.4,30.1,FALSE,TRUE,FALSE
10/6/2022 17:40,"866 Dahlia St., Brgy. Western Bicutan",Taguig,46.2,35.9,TRUE,FALSE,FALSE
11/4/2022 21:00,"903 Rizal St., Brgy. Poblacion",Makati,30.7,32.4,TRUE,TRUE,FALSE
9/2/2022 1:37,"940 Acacia St., Brgy. Malibay",Pasay,89.8,45.7,TRUE,FALSE,TRUE
3/15/2022 21:52,"977 Maharlika St., Brgy. Cubao",Quezon City,82.7,44.1,TRUE,FALSE,TRUE
1/5/2022 19:28,"25 Mabini St., Brgy. Putatan",Muntinlupa,33.3,33.0,TRUE,FALSE,FALSE
3/27/2022 17:22,"62 Maharlika St., Brgy. Marulas",Valenzuela,47.6,36.2,TRUE,FALSE,FALSE
3/12/2022 18:48,"99 Kalayaan St., Brgy. Concepcion",Malabon,84.4,44.5,TRUE,TRUE,TRUE
4/4/2022 4:55,"136 Bonifacio St., Brgy. San Antonio",Pasig,56.9,38.3,FALSE,TRUE,FALSE
10/13/2022 4:15,"173 Sampaguita St., Brgy. Grace Park",Caloocan,93.3,46.5,FALSE,TRUE,TRUE
7/17/2022 20:04,"210 Masikap St., Brgy. San Roque",Navotas,80.4,43.6,TRUE,FALSE,TRUE
2/16/2022 5:47,"247 Sampaguita St., Brgy. San Roque",Pateros,69.3,41.1,TRUE,FALSE,TRUE
4/23/2022 2:51,"284 Molave St., Brgy. Plainview",Mandaluyong,68.4,40.9,TRUE,FALSE,TRUE
6/20/2022 9:56,"321 Maligaya St., Brgy. Addition Hills",San Juan,20.9,30.2,FALSE,FALSE,FALSE
5/2/2022 7:47,"358 Dahlia St., Brgy. Pulang Lupa",Las Piñas,70.2,41.3,FALSE,TRUE,TRUE
7/14/2022 18:13,"395 Narra St., Brgy. Don Bosco",Parañaque,90.7,45.9,FALSE,FALSE,TRUE
5/10/2022 11:20,"432 Acacia St., Brgy. Malate",Manila,84.4,44.5,FALSE,TRUE,TRUE
7/20/2022 10:53,"469 Rizal St., Brgy. Concepcion Uno",Marikina,24.9,31.1,FALSE,FALSE,FALSE
4/19/2022 23:47,"506 Acacia St., Brgy. Fort Bonifacio",Taguig,64.4,40.0,TRUE,TRUE,FALSE
4/22/2022 6:09,"543 Maharlika St., Brgy. Bel-Air",Makati,47.6,36.2,FALSE,FALSE,FALSE
5/12/2022 9:07,"580 Mabini St., Brgy. San Isidro",Pasay,35.6,33.5,TRUE,FALSE,FALSE
6/27/2022 16:10,"617 Bonifacio St., Brgy. Tandang Sora",Quezon City,50.2,36.8,FALSE,FALSE,FALSE
5/12/2022 9:06,"654 Kalayaan St., Brgy. Tunasan",Muntinlupa,93.3,46.5,FALSE,TRUE,TRUE
11/14/2022 5:15,"691 Bonifacio St., Brgy. Karuhatan",Valenzuela,24.9,31.1,FALSE,FALSE,FALSE
6/25/2022 10:38,"728 Sampaguita St., Brgy. Potrero",Malabon,28.0,31.8,FALSE,FALSE,FALSE
12/22/2022 23:03,"765 Masikap St., Brgy. Kapitolyo",Pasig,29.8,32.2,FALSE,TRUE,FALSE
8/18/2022 19:01,"802 Maligaya St., Brgy. Bagong Silang",Caloocan,61.3,39.3,FALSE,TRUE,FALSE
3/4/2022 15:21,"839 Molave St., Brgy. Tanza",Navotas,33.3,33.0,TRUE,TRUE,FALSE
1/29/2022 3:46,"876 Maligaya St., Brgy. Aguho",Pateros,31.6,32.6,FALSE,FALSE,FALSE
9/23/2022 14:37,"913 Dahlia St., Brgy. Hulo",Mandaluyong,35.6,33.5,TRUE,TRUE,FALSE
2/5/2022 13:56,"950 Narra St., Brgy. Balong-Bato",San Juan,34.7,33.3,TRUE,FALSE,FALSE
7/8/2022 11:03,"987 Acacia St., Brgy. Almanza",Las Piñas,65.3,40.2,TRUE,FALSE,TRUE
6/3/2022 13:01,"35 Rizal St., Brgy. BF Homes",Parañaque,63.1,39.7,TRUE,TRUE,FALSE
1/14/2022 18:05,"72 Mabini St., Brgy. Ermita",Manila,48.4,36.4,FALSE,FALSE,FALSE
5/24/2022 11:43,"109 Maharlika St., Brgy. Sto. Niño",Marikina,27.6,31.7,FALSE,FALSE,FALSE
7/23/2022 10:34,"146 Mabini St., Brgy. Ususan",Taguig,70.2,41.3,FALSE,TRUE,TRUE
4/7/2022 18:18,"183 Bonifacio St., Brgy. San Antonio",Makati,25.8,31.3,FALSE,TRUE,FALSE
2/9/2022 4:52,"220 Kalayaan St., Brgy. Maricaban",Pasay,75.1,42.4,TRUE,FALSE,TRUE
3/21/2022 21:07,"257 Masikap St., Brgy. Diliman",Quezon City,96.4,47.2,FALSE,TRUE,TRUE
9/2/2022 7:07,"294 Sampaguita St., Brgy. Alabang",Muntinlupa,51.1,37.0,TRUE,FALSE,FALSE
7/8/2022 21:43,"331 Masikap St., Brgy. Malinta",Valenzuela,52.4,37.3,FALSE,TRUE,FALSE
6/29/2022 1:40,"368 Maligaya St., Brgy. Longos",Malabon,39.1,34.3,TRUE,FALSE,FALSE
4/14/2022 7:48,"405 Molave St., Brgy. Ugong",Pasig,32.4,32.8,TRUE,TRUE,FALSE
11/2/2022 2:51,"442 Narra St., Brgy. Camarin",Caloocan,76.9,42.8,FALSE,FALSE,TRUE
4/19/2022 0:36,"479 Dahlia St., Brgy. Daanghari",Navotas,50.2,36.8,TRUE,FALSE,FALSE
11/3/2022 13:46,"516 Narra St., Brgy. Sta. Ana",Pateros,61.3,39.3,TRUE,FALSE,FALSE
9/16/2022 23:46,"553 Acacia St., Brgy. Highway Hills",Mandaluyong,46.7,36.0,TRUE,TRUE,FALSE
1/7/2022 14:08,"590 Rizal St., Brgy. Greenhills",San Juan,100.0,48.0,TRUE,FALSE,TRUE
3/22/2022 13:43,"627 Mabini St., Brgy. Talon Uno",Las Piñas,43.6,35.3,TRUE,FALSE,FALSE
6/6/2022 18:22,"664 Maharlika St., Brgy. Baclaran",Parañaque,28.9,32.0,FALSE,FALSE,FALSE
11/20/2022 4:08,"701 Kalayaan St., Brgy. Sampaloc",Manila,57.8,38.5,TRUE,TRUE,FALSE
6/25/2022 18:32,"738 Bonifacio St., Brgy. Parang",Marikina,24.4,31.0,TRUE,TRUE,FALSE
11/18/2022 15:47,"775 Kalayaan St., Brgy. Western Bicutan",Taguig,76.9,42.8,TRUE,TRUE,TRUE
7/5/2022 17:43,"812 Masikap St., Brgy. Poblacion",Makati,33.8,33.1,FALSE,TRUE,FALSE
11/14/2022 11:26,"849 Sampaguita St., Brgy. Malibay",Pasay,91.6,46.1,TRUE,TRUE,TRUE
12/1/2022 19:46,"886 Molave St., Brgy. Cubao",Quezon City,67.1,40.6,FALSE,FALSE,TRUE
6/29/2022 2:08,"923 Maligaya St., Brgy. Putatan",Muntinlupa,67.6,40.7,FALSE,TRUE,TRUE
11/6/2022 22:11,"960 Molave St., Brgy. Marulas",Valenzuela,73.3,42.0,FALSE,TRUE,TRUE
1/27/2022 6:03,"997 Narra St., Brgy. Concepcion",Malabon,75.1,42.4,TRUE,FALSE,TRUE
11/1/2022 13:49,"45 Dahlia St., Brgy. San Antonio",Pasig,21.3,30.3,TRUE,TRUE,FALSE
8/10/2022 18:51,"82 Rizal St., Brgy. Grace Park",Caloocan,27.6,31.7,FALSE,TRUE,FALSE
10/1/2022 13:29,"119 Acacia St., Brgy. San Roque",Navotas,55.1,37.9,FALSE,FALSE,FALSE
8/17/2022 11:35,"156 Rizal St., Brgy. San Roque",Pateros,56.0,38.1,FALSE,FALSE,FALSE
10/2/2022 4:01,"193 Mabini St., Brgy. Plainview",Mandaluyong,53.3,37.5,TRUE,TRUE,FALSE
8/31/2022 1:07,"230 Maharlika St., Brgy. Addition Hills",San Juan,39.6,34.4,FALSE,TRUE,FALSE
4/27/2022 6:21,"267 Kalayaan St., Brgy. Pulang Lupa",Las Piñas,76.0,42.6,FALSE,TRUE,TRUE
1/3/2022 6:38,"304 Bonifacio St., Brgy. Don Bosco",Parañaque,67.6,40.7,TRUE,TRUE,TRUE
3/2/2022 1:43,"341 Sampaguita St., Brgy. Malate",Manila,44.9,35.6,TRUE,TRUE,FALSE
11/10/2022 6:08,"378 Masikap St., Brgy. Concepcion Uno",Marikina,53.3,37.5,TRUE,TRUE,FALSE
4/26/2022 5:17,"415 Sampaguita St., Brgy. Fort Bonifacio",Taguig,27.6,31.7,TRUE,FALSE,FALSE
2/26/2022 4:37,"452 Molave St., Brgy. Bel-Air",Makati,91.6,46.1,TRUE,TRUE,TRUE
9/25/2022 16:53,"489 Maligaya St., Brgy. San Isidro",Pasay,53.3,37.5,TRUE,TRUE,FALSE
1/27/2022 11:16,"526 Dahlia St., Brgy. Tandang Sora",Quezon City,33.8,33.1,FALSE,FALSE,FALSE
8/12/2022 23:40,"563 Narra St., Brgy. Tunasan",Muntinlupa,28.9,32.0,TRUE,TRUE,FALSE
8/26/2022 1:48,"600 Dahlia St., Brgy. Karuhatan",Valenzuela,48.4,36.4,FALSE,TRUE,FALSE
12/9/2022 22:01,"637 Rizal St., Brgy. Potrero",Malabon,42.2,35.0,TRUE,TRUE,FALSE
5/15/2022 9:41,"674 Acacia St., Brgy. Kapitolyo",Pasig,80.4,43.6,TRUE,FALSE,TRUE
2/1/2022 17:23,"711 Maharlika St., Brgy. Bagong Silang",Caloocan,100.0,48.0,TRUE,FALSE,TRUE
4/4/2022 18:30,"748 Mabini St., Brgy. Tanza",Navotas,52.0,37.2,TRUE,TRUE,FALSE
8/27/2022 3:45,"785 Maharlika St., Brgy. Aguho",Pateros,60.0,39.0,TRUE,TRUE,FALSE
9/19/2022 15:15,"822 Kalayaan St., Brgy. Hulo",Mandaluyong,72.9,41.9,FALSE,TRUE,TRUE
3/20/2022 21:00,"859 Bonifacio St., Brgy. Balong-Bato",San Juan,73.3,42.0,FALSE,FALSE,TRUE
10/18/2022 2:34,"896 Sampaguita St., Brgy. Almanza",Las Piñas,36.0,33.6,TRUE,FALSE,FALSE
8/25/2022 8:43,"933 Masikap St., Brgy. BF Homes",Parañaque,46.7,36.0,FALSE,TRUE,FALSE
1/8/2022 16:15,"970 Maligaya St., Brgy. Ermita",Manila,51.1,37.0,TRUE,TRUE,FALSE
8/18/2022 21:12,"18 Molave St., Brgy. Sto. Niño",Marikina,28.9,32.0,FALSE,FALSE,FALSE
1/17/2022 18:18,"55 Maligaya St., Brgy. Ususan",Taguig,29.8,32.2,TRUE,FALSE,FALSE
7/4/2022 2:25,"92 Dahlia St., Brgy. San Antonio",Makati,48.4,36.4,TRUE,FALSE,FALSE
9/25/2022 2:23,"129 Narra St., Brgy. Maricaban",Pasay,71.1,41.5,FALSE,FALSE,TRUE
11/9/2022 9:06,"166 Acacia St., Brgy. Diliman",Quezon City,23.1,30.7,FALSE,TRUE,FALSE
12/23/2022 21:26,"203 Rizal St., Brgy. Alabang",Muntinlupa,89.8,45.7,TRUE,TRUE,TRUE
9/27/2022 12:10,"240 Acacia St., Brgy. Malinta",Valenzuela,20.4,30.1,FALSE,TRUE,FALSE
7/23/2022 14:40,"277 Maharlika St., Brgy. Longos",Malabon,56.0,38.1,TRUE,FALSE,FALSE
5/30/2022 8:41,"314 Mabini St., Brgy. Ugong",Pasig,68.4,40.9,FALSE,TRUE,TRUE
5/25/2022 2:47,"351 Bonifacio St., Brgy. Camarin",Caloocan,34.7,33.3,FALSE,TRUE,FALSE
3/9/2022 19:46,"388 Kalayaan St., Brgy. Daanghari",Navotas,24.9,31.1,FALSE,TRUE,FALSE
10/1/2022 3:09,"425 Bonifacio St., Brgy. Sta. Ana",Pateros,78.7,43.2,FALSE,FALSE,TRUE
4/10/2022 3:31,"462 Sampaguita St., Brgy. Highway Hills",Mandaluyong,25.8,31.3,TRUE,TRUE,FALSE
1/2/2022 3:43,"499 Masikap St., Brgy. Greenhills",San Juan,66.2,40.4,FALSE,FALSE,TRUE
9/21/2022 16:52,"536 Maligaya St., Brgy. Talon Uno",Las Piñas,32.0,32.7,FALSE,FALSE,FALSE
6/30/2022 13:50,"573 Molave St., Brgy. Baclaran",Parañaque,66.2,40.4,FALSE,FALSE,TRUE
5/27/2022 13:32,"610 Narra St., Brgy. Sampaloc",Manila,29.8,32.2,TRUE,TRUE,FALSE
12/17/2022 3:36,"647 Dahlia St., Brgy. Parang",Marikina,88.0,45.3,TRUE,FALSE,TRUE
7/26/2022 21:08,"684 Narra St., Brgy. Western Bicutan",Taguig,42.2,35.0,TRUE,FALSE,FALSE
10/6/2022 17:20,"721 Acacia St., Brgy. Poblacion",Makati,80.9,43.7,FALSE,FALSE,TRUE
12/24/2022 6:31,"758 Rizal St., Brgy. Malibay",Pasay,84.4,44.5,TRUE,TRUE,TRUE
2/4/2022 9:06,"795 Mabini St., Brgy. Cubao",Quezon City,88.0,45.3,FALSE,TRUE,TRUE
5/20/2022 10:21,"832 Maharlika St., Brgy. Putatan",Muntinlupa,23.1,30.7,FALSE,TRUE,FALSE
11/18/2022 18:24,"869 Mabini St., Brgy. Marulas",Valenzuela,76.0,42.6,TRUE,FALSE,TRUE
5/19/2022 22:26,"906 Bonifacio St., Brgy. Concepcion",Malabon,74.2,42.2,TRUE,TRUE,TRUE
3/10/2022 14:08,"943 Kalayaan St., Brgy. San Antonio",Pasig,33.3,33.0,TRUE,TRUE,FALSE
8/28/2022 7:19,"980 Masikap St., Brgy. Grace Park",Caloocan,42.7,35.1,TRUE,FALSE,FALSE
12/29/2022 13:13,"28 Sampaguita St., Brgy. San Roque",Navotas,25.3,31.2,TRUE,FALSE,FALSE
7/6/2022 14:56,"65 Masikap St., Brgy. San Roque",Pateros,53.8,37.6,FALSE,TRUE,FALSE
7/11/2022 0:14,"102 Maligaya St., Brgy. Plainview",Mandaluyong,56.9,38.3,FALSE,FALSE,FALSE
12/18/2022 20:48,"139 Molave St., Brgy. Addition Hills",San Juan,24.4,31.0,FALSE,TRUE,FALSE
10/21/2022 15:53,"176 Narra St., Brgy. Pulang Lupa",Las Piñas,20.4,30.1,TRUE,FALSE,FALSE
9/13/2022 20:32,"213 Dahlia St., Brgy. Don Bosco",Parañaque,72.9,41.9,FALSE,FALSE,TRUE
11/3/2022 8:34,"250 Rizal St., Brgy. Malate",Manila,48.4,36.4,TRUE,FALSE,FALSE
1/8/2022 1:22,"287 Acacia St., Brgy. Concepcion Uno",Marikina,44.9,35.6,TRUE,FALSE,FALSE
5/31/2022 9:45,"324 Rizal St., Brgy. Fort Bonifacio",Taguig,77.8,43.0,FALSE,TRUE,TRUE
5/4/2022 1:29,"361 Mabini St., Brgy. Bel-Air",Makati,36.4,33.7,FALSE,FALSE,FALSE
1/6/2022 2:43,"398 Maharlika St., Brgy. San Isidro",Pasay,76.0,42.6,TRUE,TRUE,TRUE
6/17/2022 15:51,"435 Kalayaan St., Brgy. Tandang Sora",Quezon City,60.0,39.0,FALSE,TRUE,FALSE
12/29/2022 8:49,"472 Bonifacio St., Brgy. Tunasan",Muntinlupa,86.2,44.9,FALSE,TRUE,TRUE
10/13/2022 21:34,"509 Kalayaan St., Brgy. Karuhatan",Valenzuela,55.1,37.9,TRUE,TRUE,FALSE
3/20/2022 5:26,"546 Masikap St., Brgy. Potrero",Malabon,20.4,30.1,FALSE,FALSE,FALSE
3/22/2022 15:28,"583 Sampaguita St., Brgy. Kapitolyo",Pasig,28.4,31.9,FALSE,FALSE,FALSE
5/30/2022 18:38,"620 Molave St., Brgy. Bagong Silang",Caloocan,38.7,34.2,TRUE,FALSE,FALSE
6/25/2022 15:50,"657 Maligaya St., Brgy. Tanza",Navotas,95.6,47.0,FALSE,FALSE,TRUE
12/29/2022 13:31,"694 Molave St., Brgy. Aguho",Pateros,42.2,35.0,FALSE,FALSE,FALSE
5/2/2022 2:09,"731 Narra St., Brgy. Hulo",Mandaluyong,48.4,36.4,TRUE,FALSE,FALSE
6/8/2022 18:51,"768 Dahlia St., Brgy. Balong-Bato",San Juan,79.6,43.4,TRUE,TRUE,TRUE
2/6/2022 10:44,"805 Rizal St., Brgy. Almanza",Las Piñas,79.6,43.4,TRUE,FALSE,TRUE
8/4/2022 0:13,"842 Acacia St., Brgy. BF Homes",Parañaque,95.6,47.0,TRUE,TRUE,TRUE
1/9/2022 18:51,"879 Maharlika St., Brgy. Ermita",Manila,20.4,30.1,FALSE,TRUE,FALSE
10/15/2022 2:18,"916 Mabini St., Brgy. Sto. Niño",Marikina,31.1,32.5,FALSE,TRUE,FALSE
11/30/2022 23:19,"953 Maharlika St., Brgy. Ususan",Taguig,76.0,42.6,FALSE,TRUE,TRUE
3/29/2022 19:25,"990 Kalayaan St., Brgy. San Antonio",Makati,22.7,30.6,TRUE,TRUE,FALSE
8/21/2022 1:18,"38 Bonifacio St., Brgy. Maricaban",Pasay,32.0,32.7,TRUE,FALSE,FALSE
2/14/2022 8:44,"75 Sampaguita St., Brgy. Diliman",Quezon City,96.4,47.2,FALSE,FALSE,TRUE
11/2/2022 6:18,"112 Masikap St., Brgy. Alabang",Muntinlupa,21.3,30.3,FALSE,TRUE,FALSE
6/20/2022 7:20,"149 Sampaguita St., Brgy. Malinta",Valenzuela,70.2,41.3,FALSE,FALSE,TRUE
5/16/2022 9:17,"186 Molave St., Brgy. Longos",Malabon,57.8,38.5,FALSE,FALSE,FALSE
2/19/2022 3:43,"223 Maligaya St., Brgy. Ugong",Pasig,78.7,43.2,TRUE,FALSE,TRUE
6/9/2022 12:52,"260 Dahlia St., Brgy. Camarin",Caloocan,100.0,48.0,TRUE,TRUE,TRUE
4/25/2022 13:23,"297 Narra St., Brgy. Daanghari",Navotas,78.7,43.2,FALSE,TRUE,TRUE
9/25/2022 3:14,"334 Dahlia St., Brgy. Sta. Ana",Pateros,56.0,38.1,FALSE,FALSE,FALSE
5/12/2022 14:52,"371 Rizal St., Brgy. Highway Hills",Mandaluyong,24.0,30.9,FALSE,FALSE,FALSE
5/26/2022 21:35,"408 Acacia St., Brgy. Greenhills",San Juan,95.6,47.0,TRUE,TRUE,TRUE
10/6/2022 3:24,"445 Maharlika St., Brgy. Talon Uno",Las Piñas,90.7,45.9,TRUE,TRUE,TRUE
7/6/2022 22:57,"482 Mabini St., Brgy. Baclaran",Parañaque,34.2,33.2,TRUE,TRUE,FALSE
6/11/2022 10:54,"519 Bonifacio St., Brgy. Sampaloc",Manila,65.3,40.2,FALSE,FALSE,TRUE
10/10/2022 2:06,"556 Kalayaan St., Brgy. Parang",Marikina,29.3,32.1,TRUE,TRUE,FALSE
3/20/2022 19:08,"593 Bonifacio St., Brgy. Western Bicutan",Taguig,44.9,35.6,FALSE,FALSE,FALSE
10/4/2022 4:12,"630 Sampaguita St., Brgy. Poblacion",Makati,62.2,39.5,FALSE,TRUE,FALSE
10/1/2022 10:43,"667 Masikap St., Brgy. Malibay",Pasay,86.2,44.9,FALSE,FALSE,TRUE
10/29/2022 16:55,"704 Maligaya St., Brgy. Cubao",Quezon City,78.7,43.2,TRUE,FALSE,TRUE
2/16/2022 3:53,"741 Molave St., Brgy. Putatan",Muntinlupa,87.1,45.1,TRUE,TRUE,TRUE
8/23/2022 5:49,"778 Maligaya St., Brgy. Marulas",Valenzuela,37.3,33.9,TRUE,TRUE,FALSE
10/2/2022 7:06,"815 Dahlia St., Brgy. Concepcion",Malabon,86.2,44.9,FALSE,FALSE,TRUE
1/19/2022 3:46,"852 Narra St., Brgy. San Antonio",Pasig,63.1,39.7,FALSE,FALSE,FALSE
11/6/2022 3:41,"889 Acacia St., Brgy. Grace Park",Caloocan,92.4,46.3,TRUE,TRUE,TRUE
